No.,Execution Time
7122,1.1155
7123,1.1049
7124,1.13435
7125,1.10238
7126,1.10878
7127,1.11488
7128,1.13176
7129,1.15874
7130,1.1478
7131,1.18689
7132,1.14404
7133,1.13189
7134,1.16085
7135,1.16122
7136,1.11633
7137,1.12081
7138,1.15985
7139,1.11824
7140,1.12189
7141,1.13506
7142,1.11828
7143,1.11022
7144,1.1093
7145,1.11827
7146,1.13453
7147,1.11871
7148,1.1541
7149,1.17281
7150,1.15007
7151,1.12863
7152,1.1584
7153,1.11631
7154,1.10121
7155,1.12786
7156,1.10135
7157,1.12203
7158,1.17254
7159,1.16483
7160,1.16585
7161,1.11757
7162,1.1175
7163,1.14848
7164,1.09688
7165,1.13225
7166,1.13735
7167,1.11373
7168,1.13505
7169,1.18784
7170,1.12631
7171,1.11347
7172,1.12997
7173,1.12738
7174,1.18355
7175,1.16735
7176,1.13287
7177,1.15099
7178,1.16207
7179,1.12244
7180,1.10082
7181,1.12397
7182,1.1456
7183,1.11152
7184,1.15716
7185,1.18894
7186,1.12028
7187,1.14416
7188,1.16459
7189,1.15966
7190,1.12623
7191,1.14395
7192,1.15895
7193,1.1239
7194,1.12732
7195,1.14803
7196,1.13277
7197,1.11189
7198,1.10954
7199,1.11309
7200,1.10522
7201,1.1166
7202,1.15164
7203,1.15345
7204,1.17316
7205,1.16872
7206,1.11326
7207,1.13848
7208,1.13635
7209,1.16954
7210,1.14148
7211,1.14066
7212,1.15972
7213,1.10632
7214,1.18267
7215,1.13508
7216,1.10954
7217,1.12226
7218,1.16376
7219,1.12731
7220,1.13833
7221,1.13939
7222,1.14018
7223,1.20426
7224,1.151
7225,1.14975
7226,1.22048
7227,1.18999
7228,1.19652
7229,1.1217
7230,1.14121
7231,1.16606
7232,1.11268
7233,1.12527
7234,1.11587
7235,1.15577
7236,1.1783
7237,1.17236
7238,1.12587
7239,1.19689
7240,1.18271
7241,1.16059
7242,1.11041
7243,1.12198
7244,1.19343
7245,1.15472
7246,1.14002
7247,1.17507
7248,1.1218
7249,1.15465
7250,1.14114
7251,1.13363
7252,1.14173
7253,1.17715
7254,1.15957
7255,1.12169
7256,1.14174
7257,1.16431
7258,1.12164
7259,1.15048
7260,1.1358
7261,1.13587
7262,1.15506
7263,1.10137
7264,1.13383
7265,1.18129
7266,1.15156
7267,1.12155
7268,1.10973
7269,1.11701
7270,1.1547
7271,1.15007
7272,1.1208
7273,1.17447
7274,1.13726
7275,1.1515
7276,1.19513
7277,1.18298
7278,1.22002
7279,1.14388
7280,1.16525
7281,1.20421
7282,1.34831
7283,1.21733
7284,1.21608
7285,1.19086
7286,1.23241
7287,1.2284
7288,1.19796
7289,1.24678
7290,1.17634
7291,1.18805
7292,1.2562
7293,1.2482
7294,1.16523
7295,1.20144
7296,1.21604
7297,1.20895
7298,1.18442
7299,1.26274
7300,1.21719
7301,1.17457
7302,1.19975
7303,1.20759
7304,1.21975
7305,1.2595
7306,1.25619
7307,1.2321
7308,1.21864
7309,1.19054
7310,1.22334
7311,1.17975
7312,1.15594
7313,1.1949
7314,1.15813
7315,1.19535
7316,1.20673
7317,1.1608
7318,1.20137
7319,1.21388
7320,1.14467
7321,1.14072
7322,1.24442
7323,1.15973
7324,1.18847
7325,1.17463
7326,1.18338
7327,1.13283
7328,1.20838
7329,1.17092
7330,1.14252
7331,1.14302
7332,1.22175
7333,1.22399
7334,1.1471
7335,1.13676
7336,1.18912
7337,1.16122
7338,1.17504
7339,1.17126
7340,1.1614
7341,1.17042
7342,1.18343
7343,1.15081
7344,1.20244
7345,1.17806
7346,1.13885
7347,1.17233
7348,1.12621
7349,1.12624
7350,1.13937
7351,1.11783
7352,1.16491
7353,1.11733
7354,1.14954
7355,1.13607
7356,1.19095
7357,1.12903
7358,1.11414
7359,1.1406
7360,1.11857
7361,1.14083
7362,1.1685
7363,1.11249
7364,1.11495
7365,1.11727
7366,1.11695
7367,1.118
7368,1.10811
7369,1.13197
7370,1.1215
7371,1.16483
7372,1.11227
7373,1.16803
7374,1.11162
7375,1.1126
7376,1.14557
7377,1.11856
7378,1.15681
7379,1.10165
7380,1.12266
7381,1.11378
7382,1.16859
7383,1.11383
7384,1.14752
7385,1.11876
7386,1.14953
7387,1.10894
7388,1.12371
7389,1.14108
7390,1.21985
7391,1.13637
7392,1.23136
7393,1.19179
7394,1.21059
7395,1.22485
7396,1.24072
7397,1.22366
7398,1.18111
7399,1.15365
7400,1.1683
7401,1.13993
7402,1.16924
7403,1.17254
7404,1.16673
7405,1.16187
7406,1.14926
7407,1.1615
7408,1.20491
7409,1.20767
7410,1.19183
7411,1.16262
7412,1.18232
7413,1.20708
7414,1.18438
7415,1.17793
7416,1.17519
7417,1.17472
7418,1.19078
7419,1.16371
7420,1.15382
7421,1.18787
7422,1.15272
7423,1.23965
7424,1.21599
7425,1.17755
7426,1.20295
7427,1.19934
7428,1.16047
7429,1.21506
7430,1.26558
7431,1.14402
7432,1.11682
7433,1.18226
7434,1.15421
7435,1.11681
7436,1.14534
7437,1.14263
7438,1.16721
7439,1.15878
7440,1.14064
7441,1.13505
7442,1.21327
7443,1.15496
7444,1.21389
7445,1.22324
7446,1.17418
7447,1.12622
7448,1.15967
7449,1.18801
7450,1.15064
7451,1.12641
7452,1.12904
7453,1.20297
7454,1.2071
7455,1.17269
7456,1.22762
7457,1.22283
7458,1.18126
7459,1.18968
7460,1.18842
7461,1.21847
7462,1.22521
7463,1.21328
7464,1.25581
7465,1.20525
7466,1.27635
7467,1.27275
7468,1.23055
7469,1.16223
7470,1.16605
7471,1.19316
7472,1.23959
7473,1.13767
7474,1.28413
7475,1.2575
7476,1.25325
7477,1.2587
7478,1.23596
7479,1.25718
7480,1.19499
7481,1.20897
7482,1.25768
7483,1.21994
7484,1.19062
7485,1.25692
7486,1.13672
7487,1.16901
7488,1.16977
7489,1.18865
7490,1.14626
7491,1.14732
7492,1.1669
7493,1.16703
7494,1.24561
7495,1.29862
7496,1.26508
7497,1.25694
7498,1.20192
7499,1.25579
7500,1.2903
7501,1.23536
7502,1.22636
7503,1.23781
7504,1.21088
7505,1.21374
7506,1.2455
7507,1.22325
7508,1.13167
7509,1.12266
7510,1.1435
7511,1.11862
7512,1.15338
7513,1.13711
7514,1.17531
7515,1.16811
7516,1.24623
7517,1.26857
7518,1.21141
7519,1.19521
7520,1.1919
7521,1.28395
7522,1.23159
7523,1.23766
7524,1.17536
7525,1.19065
7526,1.28105
7527,1.22281
7528,1.24691
7529,1.25391
7530,1.25441
7531,1.17017
7532,1.17469
7533,1.16518
7534,1.15774
7535,1.21939
7536,1.14769
7537,1.14058
7538,1.18012
7539,1.15406
7540,1.1521
7541,1.18234
7542,1.16177
7543,1.14442
7544,1.2054
7545,1.2224
7546,1.18851
7547,1.17358
7548,1.14247
7549,1.14836
7550,1.19887
7551,1.16028
7552,1.12764
7553,1.13134
7554,1.14342
7555,1.15274
7556,1.11448
7557,1.14273
7558,1.17633
7559,1.1827
7560,1.20162
7561,1.16626
7562,1.15231
7563,1.134
7564,1.21298
7565,1.16029
7566,1.12274
7567,1.12876
7568,1.17519
7569,1.14577
7570,1.17382
7571,1.14112
7572,1.19389
7573,1.20121
7574,1.17073
7575,1.13548
7576,1.1833
7577,1.16644
7578,1.1939
7579,1.13021
7580,1.14758
7581,1.14651
7582,1.18006
7583,1.12536
7584,1.14073
7585,1.13666
7586,1.15804
7587,1.14665
7588,1.12969
7589,1.14509
7590,1.16698
7591,1.14877
7592,1.11587
7593,1.1355
7594,1.16959
7595,1.12631
7596,1.15865
7597,1.20756
7598,1.17437
7599,1.16435
7600,1.1492
7601,1.15918
7602,1.16591
7603,1.12812
7604,1.12769
7605,1.11497
7606,1.12202
7607,1.13806
7608,1.137
7609,1.11924
7610,1.12649
7611,1.12322
7612,1.17634
7613,1.18645
7614,1.12742
7615,1.14968
7616,1.13671
7617,1.12958
7618,1.13877
7619,1.12328
7620,1.12084
7621,1.14154
7622,1.12448
7623,1.1199
7624,1.12023
7625,1.21057
7626,1.1391
7627,1.10516
7628,1.13475
7629,1.16585
7630,1.10687
7631,1.11149
7632,1.13049
7633,1.14889
7634,1.12975
7635,1.18246
7636,1.13122
7637,1.12382
7638,1.16367
7639,1.11817
7640,1.10296
7641,1.12813
7642,1.12656
7643,1.1521
7644,1.12658
7645,1.13937
7646,1.13386
7647,1.15521
7648,1.11695
7649,1.14722
7650,1.19519
7651,1.10574
7652,1.10191
7653,1.10254
7654,1.12232
7655,1.14884
7656,1.10992
7657,1.11383
7658,1.11961
7659,1.12145
7660,1.12122
7661,1.13139
7662,1.12468
7663,1.15407
7664,1.10043
7665,1.11302
7666,1.10423
7667,1.16339
7668,1.1031
7669,1.16973
7670,1.14022
7671,1.16404
7672,1.12471
7673,1.12339
7674,1.11448
7675,1.11371
7676,1.12436
7677,1.11602
7678,1.12554
7679,1.11558
7680,1.09244
7681,1.12999
7682,1.14694
7683,1.1266
7684,1.17265
7685,1.10597
7686,1.13756
7687,1.12298
7688,1.12276
7689,1.1265
7690,1.17012
7691,1.12259
7692,1.12495
7693,1.137
7694,1.19589
7695,1.10891
7696,1.15151
7697,1.14325
7698,1.15456
7699,1.15948
7700,1.14543
7701,1.1184
7702,1.16285
7703,1.20065
7704,1.17419
7705,1.11176
7706,1.12543
7707,1.13079
7708,1.14258
7709,1.14268
7710,1.12206
7711,1.12437
7712,1.12253
7713,1.11082
7714,1.14182
7715,1.11892
7716,1.11828
7717,1.17109
7718,1.21673
7719,1.12677
7720,1.15186
7721,1.1362
7722,1.1505
7723,1.12087
7724,1.1082
7725,1.12232
7726,1.13729
7727,1.19851
7728,1.14446
7729,1.13411
7730,1.10184
7731,1.13174
7732,1.15752
7733,1.12921
7734,1.11318
7735,1.12758
7736,1.14626
7737,1.14111
7738,1.10341
7739,1.1002
7740,1.17912
7741,1.16132
7742,1.11951
7743,1.11158
7744,1.11459
7745,1.14277
7746,1.11894
7747,1.15191
7748,1.19275
7749,1.17088
7750,1.20874
7751,1.25515
7752,1.29477
7753,1.234
7754,1.29564
7755,1.24247
7756,1.23765
7757,1.23098
7758,1.22607
7759,1.23636
7760,1.16892
7761,1.16602
7762,1.16519
7763,1.23968
7764,1.16263
7765,1.14605
7766,1.11123
7767,1.1576
7768,1.26057
7769,1.23332
7770,1.21299
7771,1.22988
7772,1.231
7773,1.22231
7774,1.20032
7775,1.1559
7776,1.23536
7777,1.20176
7778,1.22131
7779,1.20212
7780,1.20701
7781,1.22902
7782,1.26162
7783,1.24982
7784,1.24427
7785,1.21193
7786,1.24784
7787,1.21494
7788,1.27943
7789,1.27036
7790,1.28929
7791,1.23799
7792,1.17524
7793,1.22382
7794,1.24528
7795,1.22341
7796,1.20052
7797,1.18312
7798,1.23312
7799,1.25107
7800,1.22568
7801,1.25556
7802,1.24414
7803,1.28817
7804,1.24824
7805,1.29934
7806,1.294
7807,1.26078
7808,1.25803
7809,1.24441
7810,1.24383
7811,1.2059
7812,1.25555
7813,1.25719
7814,1.22837
7815,1.33986
7816,1.51728
7817,1.20459
7818,1.22108
7819,1.16793
7820,1.15104
7821,1.16339
7822,1.10698
7823,1.10107
7824,1.1396
7825,1.18987
7826,1.1633
7827,1.14734
7828,1.11765
7829,1.12154
7830,1.12552
7831,1.20472
7832,1.22568
7833,1.26603
7834,1.17559
7835,1.21763
7836,1.16779
7837,1.16861
7838,1.21334
7839,1.247
7840,1.19852
7841,1.18589
7842,1.18103
7843,1.22092
7844,1.22522
7845,1.22861
7846,1.18276
7847,1.25144
7848,1.25118
7849,1.26166
7850,1.28812
7851,1.26537
7852,1.30093
7853,1.22118
7854,1.25727
7855,1.25076
7856,1.28786
7857,1.16829
7858,1.12656
7859,1.1797
7860,1.18986
7861,1.17256
7862,1.16737
7863,1.18506
7864,1.12618
7865,1.13725
7866,1.12348
7867,1.15351
7868,1.14089
7869,1.11229
7870,1.13956
7871,1.19068
7872,1.14063
7873,1.16558
7874,1.18112
7875,1.20556
7876,1.21425
7877,1.208
7878,1.19392
7879,1.20713
7880,1.17799
7881,1.16696
7882,1.19871
7883,1.19039
7884,1.20257
7885,1.20668
7886,1.19015
7887,1.30001
7888,1.21763
7889,1.22951
7890,1.25776
7891,1.21964
7892,1.17633
7893,1.22708
7894,1.19854
7895,1.2777
7896,1.22867
7897,1.23464
7898,1.20942
7899,1.27469
7900,1.2321
7901,1.24409
7902,1.21591
7903,1.21444
7904,1.25878
7905,1.24756
7906,1.26073
7907,1.24264
7908,1.21257
7909,1.238
7910,1.23334
7911,1.19593
7912,1.22855
7913,1.25241
7914,1.21215
7915,1.25854
7916,1.18418
7917,1.24734
7918,1.25848
7919,1.25029
7920,1.26207
7921,1.23831
7922,1.26109
7923,1.28701
7924,1.29171
7925,1.3129
7926,1.25475
7927,1.2415
7928,1.2744
7929,1.21103
7930,1.19305
7931,1.21105
7932,1.23671
7933,1.27642
7934,1.22923
7935,1.26866
7936,1.23043
7937,1.23701
7938,1.30837
7939,1.20071
7940,1.19964
7941,1.19586
7942,1.22117
7943,1.1919
7944,1.20962
7945,1.20509
7946,1.1942
7947,1.17492
7948,1.22397
7949,1.21713
7950,1.21226
7951,1.21108
7952,1.22459
7953,1.23482
7954,1.20396
7955,1.22436
7956,1.19843
7957,1.20761
7958,1.21754
7959,1.1734
7960,1.23541
7961,1.14815
7962,1.17405
7963,1.12782
7964,1.10497
7965,1.11187
7966,1.12282
7967,1.15218
7968,1.14
7969,1.15135
7970,1.14266
7971,1.11693
7972,1.13282
7973,1.13468
7974,1.18963
7975,1.18206
7976,1.12272
7977,1.17446
7978,1.17998
7979,1.16343
7980,1.12271
7981,1.12101
7982,1.11806
7983,1.14071
7984,1.12443
7985,1.11999
7986,1.14051
7987,1.13264
7988,1.14221
7989,1.11794
7990,1.12402
7991,1.13153
7992,1.13642
7993,1.11679
7994,1.12847
7995,1.12614
7996,1.12934
7997,1.16995
7998,1.14573
7999,1.13912
8000,1.16129
8001,1.21923
8002,1.18915
8003,1.19847
8004,1.2443
8005,1.2284
8006,1.176
8007,1.24139
8008,1.18446
8009,1.19007
8010,1.15631
8011,1.12493
8012,1.14385
8013,1.12575
8014,1.14293
8015,1.11828
8016,1.1063
8017,1.19161
8018,1.13906
8019,1.13324
8020,1.14452
8021,1.11762
8022,1.12816
8023,1.11758
8024,1.13082
8025,1.19656
8026,1.11946
8027,1.13296
8028,1.14241
8029,1.17709
8030,1.11809
8031,1.14526
8032,1.12672
8033,1.19017
8034,1.14715
8035,1.12005
8036,1.15194
8037,1.10942
8038,1.1221
8039,1.17336
8040,1.18338
8041,1.18072
8042,1.19703
8043,1.20563
8044,1.21971
8045,1.28846
8046,1.22526
8047,1.2459
8048,1.21875
8049,1.2905
8050,1.2163
8051,1.27228
8052,1.30309
8053,1.27303
8054,1.22485
8055,1.32289
8056,1.28579
8057,1.28763
8058,1.21347
8059,1.20664
8060,1.30954
8061,1.30367
8062,1.27874
8063,1.27392
8064,1.2908
8065,1.22393
8066,1.18107
8067,1.23992
8068,1.27387
8069,1.26257
8070,1.26114
8071,1.23326
8072,1.18479
8073,1.15153
8074,1.1566
8075,1.1708
8076,1.18843
8077,1.14461
8078,1.22371
8079,1.19282
8080,1.18971
8081,1.15993
8082,1.16996
8083,1.25154
8084,1.20128
8085,1.2239
8086,1.21908
8087,1.14131
8088,1.13462
8089,1.19918
8090,1.20951
8091,1.16484
8092,1.15991
8093,1.1974
8094,1.15294
8095,1.20734
8096,1.18336
8097,1.18685
8098,1.15256
8099,1.14123
8100,1.13285
8101,1.13827
8102,1.13044
8103,1.14809
8104,1.18576
8105,1.18449
8106,1.2024
8107,1.1318
8108,1.16728
8109,1.19297
8110,1.18484
8111,1.23072
8112,1.21651
8113,1.15364
8114,1.18934
8115,1.23224
8116,1.24191
8117,1.29119
8118,1.25216
8119,1.24366
8120,1.24157
8121,1.24292
8122,1.27708
8123,1.24778
8124,1.18769
8125,1.24241
8126,1.22363
8127,1.21978
8128,1.21859
8129,1.26344
8130,1.2722
8131,1.2553
8132,1.27483
8133,1.33698
8134,1.31682
8135,1.34466
8136,1.29458
8137,1.29997
8138,1.20208
8139,1.26533
8140,1.2673
8141,1.26892
8142,1.29003
8143,1.23618
8144,1.26107
8145,1.19498
8146,1.24017
8147,1.25806
8148,1.18879
8149,1.2038
8150,1.22957
8151,1.21522
8152,1.21365
8153,1.27131
8154,1.36243
8155,1.31656
8156,1.28983
8157,1.22092
8158,1.25909
8159,1.26935
8160,1.288
8161,1.25727
8162,1.19108
8163,1.25641
8164,1.24055
8165,1.21444
8166,1.24208
8167,1.23788
8168,1.25224
8169,1.20623
8170,1.1715
8171,1.27225
8172,1.20684
8173,1.21337
8174,1.22449
8175,1.2231
8176,1.23606
8177,1.24258
8178,1.26124
8179,1.25984
8180,1.21236
8181,1.23541
8182,1.23226
8183,1.23729
8184,1.2012
8185,1.25349
8186,1.22984
8187,1.26398
8188,1.28799
8189,1.32928
8190,1.30717
8191,1.23439
8192,1.23844
8193,1.23769
8194,1.21008
8195,1.23281
8196,1.24112
8197,1.25285
8198,1.27835
8199,1.24811
8200,1.26317
8201,1.30572
8202,1.34813
8203,1.26391
8204,1.32667
8205,1.28369
8206,1.25939
8207,1.26634
8208,1.26497
8209,1.28182
8210,1.25923
8211,1.2991
8212,1.31935
8213,1.24545
8214,1.30112
8215,1.27943
8216,1.2978
8217,1.29991
8218,1.27057
8219,1.20773
8220,1.2318
8221,1.24033
8222,1.33016
8223,1.23884
8224,1.20905
8225,1.2602
8226,1.21191
8227,1.26096
8228,1.2614
8229,1.22466
8230,1.24454
8231,1.23717
8232,1.28515
8233,1.27533
8234,1.24528
8235,1.23695
8236,1.22368
8237,1.20194
8238,1.19063
8239,1.20165
8240,1.27399
8241,1.2176
8242,1.28176
8243,1.22806
8244,1.23812
8245,1.22094
8246,1.28905
8247,1.19147
8248,1.23475
8249,1.24113
8250,1.28361
8251,1.27198
8252,1.24199
8253,1.22617
8254,1.23937
8255,1.25132
8256,1.27204
8257,1.23599
8258,1.27697
8259,1.21954
8260,1.22957
8261,1.18721
8262,1.21091
8263,1.21603
8264,1.16804
8265,1.17532
8266,1.24406
8267,1.25506
8268,1.23282
8269,1.17629
8270,1.18097
8271,1.24378
8272,1.20173
8273,1.16086
8274,1.1812
8275,1.19234
8276,1.15367
8277,1.21989
8278,1.18347
8279,1.18351
8280,1.16701
8281,1.16682
8282,1.22193
8283,1.22594
8284,1.17976
8285,1.19972
8286,1.19014
8287,1.17132
8288,1.2025
8289,1.19787
8290,1.21382
8291,1.24483
8292,1.23776
8293,1.2004
8294,1.18995
8295,1.1823
8296,1.2157
8297,1.21408
8298,1.21742
8299,1.2686
8300,1.23682
8301,1.24118
8302,1.23931
8303,1.26531
8304,1.20043
8305,1.23043
8306,1.24676
8307,1.25973
8308,1.24196
8309,1.19312
8310,1.22442
8311,1.16155
8312,1.18439
8313,1.18523
8314,1.18742
8315,1.17826
8316,1.22234
8317,1.17037
8318,1.19185
8319,1.16777
8320,1.21187
8321,1.26544
8322,1.16568
8323,1.15912
8324,1.21659
8325,1.18626
8326,1.21981
8327,1.195
8328,1.19646
8329,1.19177
8330,1.22097
8331,1.2274
8332,1.19646
8333,1.21031
8334,1.21657
8335,1.2555
8336,1.30083
8337,1.2326
8338,1.25895
8339,1.29519
8340,1.27746
8341,1.27413
8342,1.18173
8343,1.331
8344,1.2666
8345,1.22523
8346,1.23323
8347,1.2575
8348,1.21991
8349,1.21144
8350,1.25414
8351,1.23089
8352,1.22829
8353,1.27704
8354,1.23485
8355,1.22651
8356,1.24443
8357,1.2293
8358,1.20439
8359,1.19022
8360,1.25723
8361,1.3126
8362,1.2404
8363,1.26532
8364,1.26567
8365,1.27916
8366,1.27196
8367,1.22557
8368,1.27663
8369,1.24602
8370,1.24394
8371,1.24334
8372,1.24025
8373,1.22792
8374,1.21045
8375,1.21598
8376,1.21297
8377,1.22409
8378,1.23905
8379,1.26514
8380,1.24759
8381,1.27856
8382,1.23995
8383,1.23573
8384,1.26453
8385,1.24075
8386,1.27618
8387,1.29018
8388,1.23586
8389,1.2747
8390,1.20893
8391,1.22908
8392,1.21849
8393,1.28897
8394,1.31797
8395,1.27827
8396,1.26539
8397,1.29171
8398,1.24571
8399,1.27863
8400,1.2516
8401,1.29889
8402,1.23141
8403,1.22013
8404,1.20718
8405,1.16912
8406,1.13091
8407,1.20958
8408,1.13096
8409,1.13582
8410,1.13082
8411,1.11966
8412,1.10568
8413,1.12754
8414,1.14658
8415,1.11804
8416,1.13059
8417,1.12005
8418,1.15225
8419,1.14975
8420,1.15072
8421,1.14373
8422,1.14449
8423,1.23648
8424,1.20667
8425,1.17705
8426,1.22021
8427,1.1563
8428,1.18288
8429,1.19612
8430,1.20118
8431,1.15524
8432,1.15149
8433,1.13183
8434,1.20878
8435,1.17219
8436,1.19384
8437,1.2127
8438,1.1635
8439,1.20662
8440,1.24471
8441,1.17049
8442,1.18634
8443,1.20415
8444,1.20914
8445,1.20642
8446,1.162
8447,1.19269
8448,1.1407
8449,1.16623
8450,1.15536
8451,1.17049
8452,1.14295
8453,1.15782
8454,1.18647
8455,1.1922
8456,1.18383
8457,1.18222
8458,1.17127
8459,1.1658
8460,1.15694
8461,1.17472
8462,1.1789
8463,1.13689
8464,1.15726
8465,1.1724
8466,1.19168
8467,1.25747
8468,1.15626
8469,1.16849
8470,1.13152
8471,1.13933
8472,1.12187
8473,1.15176
8474,1.13255
8475,1.12742
8476,1.16618
8477,1.12289
8478,1.19362
8479,1.12974
8480,1.11227
8481,1.10868
8482,1.15476
8483,1.18252
8484,1.15819
8485,1.12953
8486,1.14814
8487,1.14238
8488,1.19566
8489,1.12928
8490,1.16245
8491,1.17116
8492,1.11417
8493,1.12587
8494,1.18644
8495,1.14629
8496,1.18006
8497,1.16118
8498,1.16227
8499,1.15156
8500,1.12233
8501,1.10806
8502,1.13117
8503,1.17306
8504,1.18174
8505,1.12643
8506,1.13915
8507,1.1262
8508,1.125
8509,1.11787
8510,1.11952
8511,1.12719
8512,1.19568
8513,1.13492
8514,1.15473
8515,1.14249
8516,1.14614
8517,1.12003
8518,1.11026
8519,1.15994
8520,1.14718
8521,1.2041
8522,1.13598
8523,1.10548
8524,1.1417
8525,1.11712
8526,1.16211
8527,1.09816
8528,1.12366
8529,1.09207
8530,1.13664
8531,1.21035
8532,1.17935
8533,1.18272
8534,1.13458
8535,1.19331
8536,1.13814
8537,1.14115
8538,1.17205
8539,1.13505
8540,1.13096
8541,1.19073
8542,1.16154
8543,1.12101
8544,1.18247
8545,1.17648
8546,1.162
8547,1.22623
8548,1.15626
8549,1.15425
8550,1.25523
8551,1.2565
8552,1.18877
8553,1.11544
8554,1.127
8555,1.24087
8556,1.23801
8557,1.20922
8558,1.18443
8559,1.13159
8560,1.14468
8561,1.13842
8562,1.13507
8563,1.12655
8564,1.14219
8565,1.14174
8566,1.21056
8567,1.12879
8568,1.12972
8569,1.19349
8570,1.18549
8571,1.1377
8572,1.18282
8573,1.19365
8574,1.17776
8575,1.14718
8576,1.15566
8577,1.1321
8578,1.15278
8579,1.14496
8580,1.15303
8581,1.12538
8582,1.16443
8583,1.16339
8584,1.16257
8585,1.15301
8586,1.11563
8587,1.12336
8588,1.15913
8589,1.14708
8590,1.1292
8591,1.14459
8592,1.13413
8593,1.17588
8594,1.18013
8595,1.14679
8596,1.18131
8597,1.1375
8598,1.21098
8599,1.18814
8600,1.17476
8601,1.22197
8602,1.26408
8603,1.21951
8604,1.13058
8605,1.19111
8606,1.16159
8607,1.1743
8608,1.18509
8609,1.15619
8610,1.16602
8611,1.20467
8612,1.13304
8613,1.14475
8614,1.15555
8615,1.14438
8616,1.14356
8617,1.20033
8618,1.16205
8619,1.13504
8620,1.129
8621,1.14526
8622,1.14184
8623,1.13025
8624,1.11253
8625,1.13173
8626,1.17847
8627,1.18918
8628,1.18733
8629,1.12949
8630,1.13862
8631,1.17379
8632,1.14876
8633,1.15941
8634,1.16514
8635,1.23006
8636,1.17441
8637,1.14217
8638,1.16794
8639,1.18163
8640,1.11213
8641,1.13903
8642,1.1191
8643,1.11153
8644,1.12194
8645,1.14828
8646,1.12703
8647,1.1386
8648,1.13448
8649,1.14652
8650,1.14771
8651,1.2188
8652,1.22781
8653,1.20861
8654,1.20917
8655,1.23869
8656,1.2134
8657,1.19107
8658,1.2155
8659,1.20182
8660,1.19927
8661,1.20191
8662,1.16547
8663,1.11129
8664,1.12352
8665,1.21196
8666,1.1836
8667,1.19079
8668,1.13991
8669,1.12226
8670,1.14767
8671,1.14365
8672,1.10948
8673,1.12186
8674,1.11373
8675,1.15516
8676,1.16476
8677,1.11892
8678,1.34699
8679,1.40256
8680,1.18586
8681,1.17325
8682,1.18325
8683,1.23407
8684,1.17341
8685,1.19236
8686,1.17781
8687,1.22248
8688,1.21661
8689,1.12453
8690,1.15291
8691,1.17181
8692,1.13389
8693,1.12176
8694,1.13431
8695,1.12783
8696,1.11717
8697,1.12397
8698,1.14491
8699,1.14505
8700,1.15266
8701,1.11984
8702,1.13097
8703,1.15815
8704,1.14004
8705,1.18562
8706,1.12468
8707,1.1199
8708,1.11728
8709,1.12124
8710,1.11615
8711,1.14539
8712,1.22258
8713,1.18031
8714,1.12507
8715,1.16096
8716,1.12135
8717,1.18952
8718,1.245
8719,1.10962
8720,1.17179
8721,1.11575
8722,1.19182
8723,1.17572
8724,1.23284
8725,1.17708
8726,1.2023
8727,1.14079
8728,1.14554
8729,1.14901
8730,1.11669
8731,1.12645
8732,1.11367
8733,1.11026
8734,1.13296
8735,1.11954
8736,1.11021
8737,1.13219
8738,1.12805
8739,1.11754
8740,1.12462
8741,1.11537
8742,1.09634
8743,1.1133
8744,1.09901
8745,1.10467
8746,1.11466
8747,1.1205
8748,1.16788
8749,1.10963
8750,1.13525
8751,1.14632
8752,1.11108
8753,1.13978
8754,1.15237
8755,1.10732
8756,1.14049
8757,1.17739
8758,1.20367
8759,1.13997
8760,1.1561
8761,1.10355
8762,1.12667
8763,1.10593
8764,1.10657
8765,1.12357
8766,1.13207
8767,1.18741
8768,1.15283
8769,1.1295
8770,1.13747
8771,1.11334
8772,1.15829
8773,1.13077
8774,1.15846
8775,1.17531
8776,1.16115
8777,1.11082
8778,1.11135
8779,1.14295
8780,1.11596
8781,1.1649
8782,1.11555
8783,1.1171
8784,1.10848
8785,1.11093
8786,1.10595
8787,1.11642
8788,1.13062
8789,1.13773
8790,1.1623
8791,1.11892
8792,1.12288
8793,1.11483
8794,1.16211
8795,1.11327
8796,1.12066
8797,1.14713
8798,1.14583
8799,1.18243
8800,1.13267
8801,1.11471
8802,1.15189
8803,1.11879
8804,1.11374
8805,1.22208
8806,1.16957
8807,1.17471
8808,1.1771
8809,1.12025
8810,1.16507
8811,1.15567
8812,1.12626
8813,1.09945
8814,1.12983
8815,1.11762
8816,1.12737
8817,1.174
8818,1.13848
8819,1.11675
8820,1.11005
8821,1.11605
8822,1.10209
8823,1.11523
8824,1.12586
8825,1.14326
8826,1.13387
8827,1.12166
8828,1.15221
8829,1.10953
8830,1.1664
8831,1.1172
8832,1.1147
8833,1.10238
8834,1.119
8835,1.10351
8836,1.11286
8837,1.16841
8838,1.1351
8839,1.14813
8840,1.16767
8841,1.12908
8842,1.13283
8843,1.16704
8844,1.19645
8845,1.1892
8846,1.13537
8847,1.14928
8848,1.16452
8849,1.15943
8850,1.16668
8851,1.19252
8852,1.1743
8853,1.21377
8854,1.21736
8855,1.18842
8856,1.15749
8857,1.22534
8858,1.21197
8859,1.2215
8860,1.14539
8861,1.21309
8862,1.2415
8863,1.23564
8864,1.16581
8865,1.20651
8866,1.1725
8867,1.17767
8868,1.19068
8869,1.2364
8870,1.2466
8871,1.20303
8872,1.13593
